icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions,Medical ID
73.0,239.0,9.0,104.0,14100
74.0,238.0,10.0,100.0,14101
74.0,238.0,11.0,106.0,14102
71.0,233.0,11.0,101.0,14103
72.0,246.0,7.0,106.0,14104
71.0,255.0,7.0,109.0,14105
67.0,256.0,6.0,105.0,14106
62.0,248.0,6.0,110.0,14107
61.0,250.0,7.0,115.0,14108
59.0,248.0,6.0,115.0,14109
56.0,258.0,6.0,126.0,14110
54.0,265.0,6.0,121.0,14111
56.0,257.0,5.0,119.0,14112
56.0,265.0,5.0,119.0,14113
54.0,263.0,5.0,117.0,14114
53.0,271.0,4.0,122.0,14115
52.0,275.0,4.0,125.0,14116
48.0,283.0,5.0,120.0,14117
48.0,294.0,9.0,125.0,14118
46.0,309.0,10.0,138.0,14119
42.0,305.0,10.0,132.0,14120
43.0,319.0,9.0,143.0,14121
46.0,345.0,9.0,158.0,14122
43.0,356.0,8.0,175.0,14123
42.0,362.0,7.0,178.0,14124
45.0,396.0,5.0,197.0,14125
43.0,422.0,4.0,222.0,14126
46.0,440.0,5.0,257.0,14127
43.0,467.0,6.0,284.0,14128
43.0,507.0,5.0,312.0,14129
42.0,546.0,5.0,334.0,14130
42.0,572.0,6.0,375.0,14131
43.0,638.0,4.0,420.0,14132
42.0,708.0,5.0,483.0,14133
46.0,798.0,9.0,570.0,14134
48.0,892.0,9.0,665.0,14135
50.0,965.0,11.0,753.0,14136
52.0,1041.0,17.0,863.0,14137
57.0,1138.0,20.0,986.0,14138
61.0,1344.0,24.0,1196.0,14139
69.0,1494.0,32.0,1401.0,14140
74.0,1579.0,32.0,1523.0,14141
78.0,1733.0,39.0,1719.0,14142
81.0,1851.0,45.0,1935.0,14143
95.0,1968.0,49.0,2124.0,14144
109.0,2064.0,64.0,2287.0,14145
114.0,2314.0,68.0,2426.0,14146
118.0,2459.0,72.0,2586.0,14147
146.0,2593.0,82.0,2806.0,14148
143.0,2661.0,88.0,2889.0,14149
161.0,2823.0,95.0,3076.0,14150
180.0,2865.0,112.0,3210.0,14151
202.0,2886.0,116.0,3273.0,14152
211.0,3221.0,125.0,3427.0,14153
222.0,3315.0,139.0,3525.0,14154
236.0,3405.0,157.0,3666.0,14155
243.0,3374.0,171.0,3715.0,14156
276.0,3353.0,194.0,3658.0,14157
280.0,3318.0,197.0,3626.0,14158
293.0,3287.0,198.0,3623.0,14159
321.0,3625.0,215.0,3603.0,14160
317.0,3714.0,213.0,3592.0,14161
338.0,3603.0,217.0,3438.0,14162
345.0,3567.0,223.0,3528.0,14163
343.0,3531.0,221.0,3486.0,14164
349.0,3469.0,217.0,3489.0,14165
358.0,3375.0,217.0,3417.0,14166
361.0,3598.0,214.0,3329.0,14167
368.0,3542.0,223.0,3195.0,14168
348.0,3446.0,206.0,3150.0,14169
325.0,3212.0,189.0,2889.0,14170
325.0,3082.0,174.0,2766.0,14171
316.0,2871.0,170.0,2582.0,14172
305.0,2757.0,165.0,2487.0,14173
322.0,2825.0,162.0,2296.0,14174
334.0,2765.0,152.0,2164.0,14175
324.0,2624.0,147.0,1980.0,14176
309.0,2494.0,143.0,1923.0,14177
298.0,2433.0,131.0,1809.0,14178
289.0,2211.0,119.0,1693.0,14179
307.0,2121.0,118.0,1613.0,14180
309.0,2180.0,114.0,1509.0,14181
291.0,2117.0,93.0,1410.0,14182
288.0,1966.0,90.0,1335.0,14183
269.0,1863.0,88.0,1266.0,14184
269.0,1765.0,89.0,1185.0,14185
263.0,1673.0,94.0,1150.0,14186
254.0,1603.0,80.0,1093.0,14187
261.0,1658.0,67.0,1036.0,14188
256.0,1615.0,74.0,970.0,14189
243.0,1501.0,69.0,910.0,14190
231.0,1439.0,65.0,833.0,14191
221.0,1386.0,62.0,789.0,14192
218.0,1282.0,54.0,743.0,14193
211.0,1259.0,52.0,715.0,14194
208.0,1270.0,45.0,671.0,14195
193.0,1197.0,36.0,607.0,14196
187.0,1155.0,36.0,615.0,14197
192.0,1136.0,38.0,606.0,14198
188.0,1126.0,33.0,601.0,14199
178.0,1064.0,30.0,575.0,14200
172.0,993.0,32.0,560.0,14201
173.0,1016.0,33.0,544.0,14202
170.0,996.0,34.0,543.0,14203
160.0,961.0,29.0,490.0,14204
165.0,978.0,29.0,476.0,14205
161.0,974.0,37.0,457.0,14206
162.0,909.0,38.0,461.0,14207
160.0,946.0,40.0,496.0,14208
163.0,1010.0,38.0,541.0,14209
151.0,1030.0,41.0,579.0,14210
151.0,1070.0,40.0,657.0,14211
153.0,1048.0,36.0,669.0,14212
145.0,1004.0,28.0,684.0,14213
139.0,942.0,25.0,686.0,14214
136.0,994.0,21.0,695.0,14215
130.0,1055.0,19.0,705.0,14216
134.0,1064.0,16.0,713.0,14217
131.0,1067.0,19.0,695.0,14218
122.0,1053.0,17.0,708.0,14219
113.0,1054.0,19.0,728.0,14220
118.0,980.0,24.0,742.0,14221
126.0,966.0,27.0,720.0,14222
121.0,1009.0,31.0,693.0,14223
111.0,1041.0,31.0,713.0,14224
119.0,997.0,36.0,687.0,14225
119.0,963.0,36.0,669.0,14226
112.0,961.0,36.0,660.0,14227
105.0,924.0,30.0,669.0,14228
107.0,906.0,30.0,662.0,14229
111.0,935.0,32.0,646.0,14230
109.0,885.0,32.0,590.0,14231
105.0,838.0,25.0,570.0,14232
102.0,784.0,26.0,538.0,14233
97.0,734.0,24.0,508.0,14234
90.0,694.0,23.0,476.0,14235
90.0,694.0,21.0,462.0,14236
91.0,732.0,19.0,455.0,14237
91.0,744.0,20.0,463.0,14238
89.0,747.0,19.0,461.0,14239
89.0,731.0,19.0,473.0,14240
84.0,721.0,19.0,462.0,14241
82.0,699.0,20.0,465.0,14242
89.0,720.0,20.0,464.0,14243
89.0,764.0,17.0,460.0,14244
88.0,735.0,16.0,434.0,14245
90.0,708.0,17.0,416.0,14246
88.0,678.0,16.0,407.0,14247
76.0,669.0,19.0,402.0,14248
75.0,618.0,19.0,377.0,14249
74.0,619.0,18.0,362.0,14250
74.0,638.0,19.0,341.0,14251
67.0,615.0,18.0,320.0,14252
64.0,609.0,19.0,327.0,14253
65.0,544.0,20.0,296.0,14254
59.0,516.0,18.0,277.0,14255
62.0,520.0,18.0,285.0,14256
63.0,507.0,17.0,262.0,14257
63.0,536.0,16.0,266.0,14258
63.0,532.0,16.0,268.0,14259
57.0,519.0,14.0,252.0,14260
57.0,495.0,12.0,260.0,14261
50.0,472.0,11.0,256.0,14262
56.0,432.0,11.0,242.0,14263
56.0,442.0,11.0,253.0,14264
51.0,459.0,11.0,237.0,14265
52.0,453.0,12.0,232.0,14266
54.0,447.0,12.0,225.0,14267
57.0,438.0,12.0,220.0,14268
54.0,420.0,10.0,224.0,14269
51.0,411.0,10.0,230.0,14270
50.0,421.0,10.0,229.0,14271
52.0,436.0,10.0,235.0,14272
48.0,441.0,8.0,245.0,14273
45.0,455.0,9.0,248.0,14274
45.0,476.0,10.0,272.0,14275
43.0,472.0,11.0,280.0,14276
44.0,446.0,11.0,274.0,14277
40.0,455.0,10.0,276.0,14278
39.0,488.0,11.0,296.0,14279
35.0,494.0,10.0,288.0,14280
34.0,507.0,8.0,302.0,14281
35.0,506.0,6.0,300.0,14282
32.0,504.0,6.0,309.0,14283
30.0,473.0,5.0,321.0,14284
30.0,482.0,5.0,323.0,14285
31.0,520.0,3.0,321.0,14286
30.0,570.0,3.0,355.0,14287
24.0,584.0,3.0,363.0,14288
27.0,603.0,4.0,390.0,14289
24.0,621.0,4.0,427.0,14290
22.0,640.0,4.0,476.0,14291
22.0,662.0,6.0,506.0,14292
22.0,735.0,6.0,550.0,14293
23.0,771.0,9.0,584.0,14294
27.0,812.0,12.0,649.0,14295
33.0,844.0,12.0,677.0,14296
36.0,891.0,17.0,702.0,14297
38.0,910.0,20.0,741.0,14298
39.0,966.0,24.0,812.0,14299
44.0,1064.0,27.0,854.0,14300
45.0,1102.0,29.0,909.0,14301
44.0,1180.0,28.0,987.0,14302
45.0,1240.0,28.0,1064.0,14303
44.0,1301.0,26.0,1139.0,14304
46.0,1341.0,29.0,1201.0,14305
42.0,1389.0,25.0,1257.0,14306
55.0,1533.0,36.0,1342.0,14307
54.0,1542.0,36.0,1405.0,14308
52.0,1572.0,39.0,1452.0,14309
64.0,1629.0,41.0,1526.0,14310
59.0,1634.0,42.0,1548.0,14311
60.0,1586.0,44.0,1578.0,14312
64.0,1596.0,50.0,1589.0,14313
62.0,1731.0,39.0,1635.0,14314
64.0,1754.0,41.0,1651.0,14315
64.0,1813.0,44.0,1694.0,14316
65.0,1774.0,44.0,1688.0,14317
72.0,1778.0,48.0,1741.0,14318
77.0,1694.0,46.0,1720.0,14319
80.0,1698.0,47.0,1719.0,14320
85.0,1850.0,53.0,1704.0,14321
89.0,1799.0,55.0,1688.0,14322
85.0,1829.0,58.0,1648.0,14323
90.0,1801.0,66.0,1636.0,14324
94.0,1754.0,66.0,1599.0,14325
93.0,1728.0,68.0,1612.0,14326
96.0,1728.0,67.0,1629.0,14327
105.0,1835.0,65.0,1566.0,14328
102.0,1782.0,62.0,1568.0,14329
100.0,1733.0,56.0,1516.0,14330
96.0,1663.0,53.0,1464.0,14331
96.0,1585.0,53.0,1409.0,14332
99.0,1489.0,55.0,1349.0,14333
101.0,1446.0,54.0,1249.0,14334
105.0,1552.0,54.0,1237.0,14335
103.0,1538.0,53.0,1198.0,14336
99.0,1491.0,53.0,1145.0,14337
103.0,1413.0,51.0,1085.0,14338
99.0,1360.0,49.0,1055.0,14339
99.0,1286.0,43.0,1034.0,14340
109.0,1291.0,46.0,1039.0,14341
97.0,1359.0,42.0,996.0,14342
102.0,1329.0,41.0,952.0,14343
115.0,1269.0,49.0,921.0,14344
107.0,1211.0,46.0,915.0,14345
106.0,1142.0,44.0,879.0,14346
97.0,1082.0,45.0,857.0,14347
98.0,1068.0,40.0,836.0,14348
100.0,1131.0,40.0,819.0,14349
100.0,1092.0,41.0,782.0,14350
95.0,1054.0,32.0,753.0,14351
96.0,1037.0,30.0,743.0,14352
89.0,987.0,28.0,730.0,14353
90.0,908.0,23.0,694.0,14354
94.0,888.0,23.0,644.0,14355
95.0,897.0,20.0,586.0,14356
100.0,871.0,18.0,552.0,14357
87.0,838.0,16.0,528.0,14358
84.0,791.0,17.0,487.0,14359
90.0,752.0,19.0,449.0,14360
83.0,712.0,20.0,435.0,14361
80.0,695.0,16.0,421.0,14362
73.0,726.0,15.0,411.0,14363
80.0,675.0,16.0,371.0,14364
79.0,658.0,16.0,360.0,14365
73.0,620.0,14.0,331.0,14366
69.0,581.0,9.0,307.0,14367
64.0,547.0,8.0,288.0,14368
64.0,570.0,10.0,298.0,14369
64.0,602.0,12.0,291.0,14370
61.0,580.0,9.0,299.0,14371
58.0,521.0,9.0,277.0,14372
57.0,509.0,9.0,279.0,14373
50.0,490.0,13.0,279.0,14374
53.0,448.0,15.0,269.0,14375
50.0,448.0,15.0,244.0,14376
50.0,472.0,15.0,225.0,14377
54.0,449.0,17.0,210.0,14378
56.0,432.0,20.0,212.0,14379
52.0,419.0,20.0,206.0,14380
47.0,404.0,17.0,201.0,14381
47.0,386.0,15.0,204.0,14382
47.0,382.0,13.0,204.0,14383
46.0,395.0,11.0,206.0,14384
49.0,390.0,11.0,206.0,14385
45.0,334.0,,182.0,14386
26.0,127.0,,,14387
35.0,150.0,,,14388
36.0,164.0,,1204.0,14389
56.0,304.0,,1429.0,14390
64.0,409.0,,1686.0,14391
105.0,506.0,,1952.0,14392
140.0,779.0,,2242.0,14393
166.0,908.0,,2720.0,14394
229.0,1263.0,,3269.0,14395
295.0,1641.0,,3910.0,14396
351.0,2141.0,,4691.0,14397
462.0,2856.0,,5536.0,14398
567.0,3218.0,,6365.0,14399
650.0,4207.0,,7084.0,14400
733.0,5049.0,,7873.0,14401
877.0,5915.0,,8642.0,14402
1028.0,6866.0,,9487.0,14403
1153.0,7803.0,,10298.0,14404
1328.0,8754.0,,11412.0,14405
1518.0,9890.0,,12205.0,14406
1672.0,11335.0,,12954.0,14407
1851.0,12876.0,,13990.0,14408
2060.0,14954.0,,15072.0,14409
2257.0,16620.0,,16025.0,14410
2498.0,18255.0,,16906.0,14411
2655.0,18675.0,,17428.0,14412
2857.0,20565.0,,17981.0,14413
3009.0,22855.0,,18270.0,14414
3204.0,23896.0,,18494.0,14415
3396.0,25333.0,,18454.0,14416
3489.0,26601.0,,18064.0,14417
3612.0,28365.0,,17405.0,14418
3732.0,29761.0,,16792.0,14419
3856.0,30532.0,,15997.0,14420
3906.0,31292.0,,15240.0,14421
3981.0,31776.0,,14213.0,14422
4023.0,32215.0,,13185.0,14423
4035.0,32438.0,,12384.0,14424
4053.0,32593.0,,11724.0,14425
4068.0,32809.0,,10755.0,14426
3994.0,33004.0,,10037.0,14427
3977.0,32926.0,,9442.0,14428
3898.0,32874.0,,8791.0,14429
3792.0,32510.0,,8238.0,14430
3693.0,32178.0,,7776.0,14431
3605.0,32004.0,,7323.0,14432
3497.0,31739.0,,6989.0,14433
3381.0,31525.0,,6782.0,14434
3343.0,31190.0,,6607.0,14435
3260.0,31283.0,,6197.0,14436
3186.0,31197.0,,6028.0,14437
3079.0,30722.0,,5695.0,14438
2936.0,29829.0,,5407.0,14439
2812.0,28598.0,,5201.0,14440
2733.0,27740.0,,4952.0,14441
2635.0,27668.0,,4757.0,14442
2573.0,27479.0,,4801.0,14443
2471.0,26605.0,,4548.0,14444
2384.0,26189.0,,4445.0,14445
2267.0,25138.0,,4321.0,14446
2173.0,24241.0,,4150.0,14447
2102.0,23635.0,,4003.0,14448
2009.0,23381.0,,3892.0,14449
1956.0,22309.0,,3676.0,14450
1863.0,21586.0,,3506.0,14451
1795.0,21005.0,,3305.0,14452
1694.0,19843.0,,3081.0,14453
1578.0,19147.0,,2801.0,14454
1539.0,18896.0,,2618.0,14455
1501.0,18743.0,,2442.0,14456
1479.0,18302.0,,2296.0,14457
1427.0,17697.0,,2141.0,14458
1333.0,17102.0,,2021.0,14459
1311.0,16485.0,,1939.0,14460
1168.0,15804.0,,1952.0,14461
1034.0,14868.0,,1888.0,14462
1027.0,14645.0,,1874.0,14463
999.0,14538.0,,1827.0,14464
952.0,13817.0,,1723.0,14465
893.0,13065.0,,1633.0,14466
855.0,12308.0,,1548.0,14467
808.0,11600.0,,1470.0,14468
775.0,11175.0,,1425.0,14469
762.0,11073.0,,1379.0,14470
749.0,10956.0,,1294.0,14471
716.0,10707.0,,1263.0,14472
676.0,10300.0,,1203.0,14473
640.0,9909.0,,1122.0,14474
595.0,9552.0,,1041.0,14475
572.0,9267.0,,1001.0,14476
553.0,9166.0,,972.0,14477
541.0,8726.0,,957.0,14478
521.0,8438.0,,920.0,14479
505.0,8234.0,,890.0,14480
489.0,7868.0,,844.0,14481
475.0,7569.0,,827.0,14482
450.0,7130.0,,817.0,14483
435.0,6822.0,,779.0,14484
424.0,6523.0,,752.0,14485
408.0,6324.0,,696.0,14486
353.0,6095.0,,684.0,14487
338.0,5841.0,,692.0,14488
316.0,5617.0,,668.0,14489
293.0,5295.0,,631.0,14490
287.0,5151.0,,618.0,14491
283.0,5012.0,,609.0,14492
263.0,4844.0,,623.0,14493
249.0,4569.0,,598.0,14494
236.0,4367.0,,570.0,14495
227.0,4120.0,,563.0,14496
220.0,3967.0,,580.0,14497
209.0,3803.0,,589.0,14498
207.0,3696.0,,555.0,14499
177.0,3478.0,,536.0,14500
163.0,3276.0,,551.0,14501
168.0,3035.0,,567.0,14502
161.0,2793.0,,573.0,14503
152.0,2626.0,,540.0,14504
148.0,2462.0,,533.0,14505
127.0,2165.0,,546.0,14506
115.0,1968.0,,555.0,14507
107.0,1717.0,,553.0,14508
103.0,1618.0,,546.0,14509
105.0,1461.0,,542.0,14510
97.0,1357.0,,550.0,14511
98.0,1258.0,,535.0,14512
96.0,1216.0,,532.0,14513
93.0,1183.0,,535.0,14514
87.0,1112.0,,505.0,14515
82.0,1045.0,,509.0,14516
79.0,1035.0,,505.0,14517
71.0,1011.0,,499.0,14518
74.0,1019.0,,514.0,14519
72.0,1018.0,,496.0,14520
70.0,1010.0,,488.0,14521
71.0,970.0,,498.0,14522
69.0,940.0,,486.0,14523
65.0,909.0,,474.0,14524
67.0,893.0,,489.0,14525
68.0,844.0,,483.0,14526
65.0,833.0,,488.0,14527
60.0,837.0,,492.0,14528
57.0,854.0,,488.0,14529
53.0,803.0,,481.0,14530
50.0,821.0,,500.0,14531
50.0,807.0,,498.0,14532
49.0,792.0,,493.0,14533
47.0,792.0,,496.0,14534
49.0,781.0,,509.0,14535
48.0,772.0,,513.0,14536
49.0,762.0,,524.0,14537
46.0,759.0,,498.0,14538
41.0,772.0,,509.0,14539
44.0,779.0,,517.0,14540
45.0,785.0,,501.0,14541
40.0,789.0,,483.0,14542
38.0,769.0,,485.0,14543
47.0,795.0,,479.0,14544
41.0,757.0,,494.0,14545
43.0,748.0,,500.0,14546
42.0,750.0,,507.0,14547
41.0,775.0,,537.0,14548
41.0,802.0,,533.0,14549
41.0,805.0,,544.0,14550
42.0,804.0,,550.0,14551
42.0,821.0,,542.0,14552
43.0,814.0,,530.0,14553
45.0,808.0,,539.0,14554
46.0,825.0,,538.0,14555
49.0,850.0,,535.0,14556
53.0,832.0,,554.0,14557
55.0,841.0,,569.0,14558
56.0,827.0,,572.0,14559
55.0,819.0,,579.0,14560
56.0,843.0,,584.0,14561
58.0,868.0,,584.0,14562
58.0,901.0,,643.0,14563
66.0,932.0,,679.0,14564
68.0,951.0,,682.0,14565
69.0,988.0,,699.0,14566
64.0,988.0,,757.0,14567
69.0,1040.0,,784.0,14568
65.0,1110.0,,812.0,14569
66.0,1124.0,,846.0,14570
69.0,1124.0,,854.0,14571
67.0,1198.0,,916.0,14572
74.0,1252.0,,966.0,14573
79.0,1247.0,,957.0,14574
86.0,1337.0,,978.0,14575
94.0,1382.0,,987.0,14576
107.0,1487.0,,992.0,14577
109.0,1546.0,,1027.0,14578
120.0,1625.0,,1064.0,14579
121.0,1728.0,,1093.0,14580
121.0,1741.0,,1129.0,14581
133.0,1816.0,,1139.0,14582
142.0,1861.0,,1215.0,14583
143.0,1903.0,,1234.0,14584
150.0,1928.0,,1242.0,14585
164.0,2000.0,,1272.0,14586
175.0,2024.0,,1306.0,14587
182.0,2133.0,,1342.0,14588
187.0,2229.0,,1390.0,14589
197.0,2319.0,,1400.0,14590
201.0,2423.0,,1471.0,14591
207.0,2492.0,,1513.0,14592
212.0,2560.0,,1542.0,14593
208.0,2595.0,,1575.0,14594
215.0,2595.0,,1577.0,14595
222.0,2587.0,,1570.0,14596
232.0,2707.0,,1607.0,14597
239.0,2843.0,,1623.0,14598
244.0,2902.0,,1647.0,14599
246.0,2977.0,,1656.0,14600
244.0,2981.0,,1694.0,14601
247.0,2993.0,,1725.0,14602
254.0,3100.0,,1753.0,14603
264.0,3241.0,,1772.0,14604
271.0,3319.0,,1796.0,14605
280.0,3327.0,,1801.0,14606
291.0,3388.0,,1896.0,14607
294.0,3436.0,,1978.0,14608
297.0,3502.0,,2120.0,14609
303.0,3590.0,,2253.0,14610
323.0,3810.0,,2415.0,14611
319.0,3944.0,,2627.0,14612
337.0,4119.0,,2849.0,14613
358.0,4283.0,,3031.0,14614
387.0,4473.0,,3236.0,14615
390.0,4726.0,,3455.0,14616
420.0,4939.0,,3720.0,14617
452.0,5273.0,,4035.0,14618
514.0,5590.0,,4354.0,14619
539.0,6009.0,,4713.0,14620
586.0,6382.0,,5134.0,14621
638.0,6816.0,,5541.0,14622
705.0,7322.0,,6075.0,14623
750.0,7881.0,,6520.0,14624
797.0,8473.0,,7073.0,14625
870.0,9324.0,,7673.0,14626
926.0,9983.0,,8255.0,14627
992.0,10686.0,,8833.0,14628
1049.0,11598.0,,9593.0,14629
1128.0,12415.0,,10061.0,14630
1208.0,13214.0,,10680.0,14631
1284.0,14281.0,,11368.0,14632
1411.0,15366.0,,11917.0,14633
1536.0,16517.0,,12507.0,14634
1651.0,17615.0,,13091.0,14635
1746.0,18740.0,,13656.0,14636
1843.0,19809.0,,14145.0,14637
1939.0,20841.0,,14418.0,14638
2022.0,21862.0,,14856.0,14639
2225.0,23339.0,,15379.0,14640
2292.0,24408.0,,15985.0,14641
2391.0,25647.0,,16503.0,14642
2515.0,26520.0,,16780.0,14643
2634.0,27743.0,,17146.0,14644
2749.0,29189.0,,17405.0,14645
2849.0,30485.0,,17480.0,14646
2971.0,31604.0,,17532.0,14647
3081.0,32525.0,,17545.0,14648
3170.0,33043.0,,17449.0,14649
3230.0,34144.0,,17429.0,14650
3306.0,34704.0,,17326.0,14651
3422.0,35469.0,,17161.0,14652
3492.0,36028.0,,17142.0,14653
3612.0,36686.0,,17071.0,14654
3670.0,37174.0,,16756.0,14655
3712.0,37322.0,,16533.0,14656
3748.0,37705.0,,16194.0,14657
3758.0,37821.0,,15689.0,14658
3801.0,38080.0,,15275.0,14659
3810.0,38507.0,,14802.0,14660
3816.0,38393.0,,14288.0,14661
3848.0,38161.0,,13822.0,14662
3846.0,37884.0,,13290.0,14663
3782.0,37466.0,,12855.0,14664
3762.0,37061.0,,12637.0,14665
3753.0,36632.0,,12405.0,14666
3744.0,36931.0,,11984.0,14667
3663.0,36474.0,,11645.0,14668
3616.0,36070.0,,11412.0,14669
3597.0,35369.0,,11212.0,14670
3567.0,34767.0,,10977.0,14671
3517.0,33675.0,,10805.0,14672
3454.0,33845.0,,10694.0,14673
3382.0,33906.0,,10510.0,14674
3345.0,33426.0,,10195.0,14675
3320.0,32973.0,1248.0,10005.0,14676
3291.0,32379.0,1282.0,9822.0,14677
3265.0,31827.0,1289.0,9716.0,14678
3199.0,31265.0,1292.0,9549.0,14679
3158.0,30893.0,1294.0,9327.0,14680
3095.0,30860.0,1288.0,9264.0,14681
3003.0,30345.0,1295.0,9236.0,14682
2926.0,29823.0,1334.0,9058.0,14683
2855.0,29282.0,1266.0,8953.0,14684
2819.0,28588.0,1247.0,8781.0,14685
2784.0,28148.0,1212.0,8719.0,14686
2743.0,27901.0,1181.0,8722.0,14687
2731.0,27876.0,1204.0,8621.0,14688
2687.0,27635.0,1206.0,8636.0,14689
2624.0,27170.0,1231.0,8621.0,14690
2589.0,26659.0,1197.0,8587.0,14691
2584.0,25986.0,1173.0,8309.0,14692
2580.0,25892.0,1146.0,8251.0,14693
2580.0,26151.0,1173.0,8406.0,14694
2565.0,26497.0,1179.0,8512.0,14695
2549.0,26211.0,1234.0,8630.0,14696
2528.0,26094.0,1193.0,8731.0,14697
2555.0,25706.0,1246.0,8842.0,14698
2553.0,25375.0,1226.0,9000.0,14699
2569.0,25517.0,1227.0,9264.0,14700
2583.0,25658.0,1233.0,9276.0,14701
2579.0,25896.0,1202.0,9349.0,14702
2569.0,25964.0,1148.0,9402.0,14703
2571.0,25745.0,1156.0,9281.0,14704
2587.0,25878.0,1110.0,9318.0,14705
2587.0,25900.0,1152.0,9636.0,14706
2593.0,25853.0,1201.0,9502.0,14707
2615.0,26042.0,1228.0,9440.0,14708
2642.0,26245.0,1260.0,9350.0,14709
2636.0,26348.0,1254.0,9197.0,14710
2579.0,26104.0,1236.0,9258.0,14711
2557.0,25667.0,1244.0,9138.0,14712
2522.0,25363.0,1213.0,8919.0,14713
2520.0,25304.0,1200.0,8833.0,14714
2503.0,25260.0,1143.0,8609.0,14715
2544.0,25428.0,1117.0,8430.0,14716
2487.0,25186.0,1097.0,8197.0,14717
2461.0,24930.0,1084.0,7993.0,14718
2418.0,24463.0,1075.0,7845.0,14719
2390.0,24081.0,1063.0,7660.0,14720
2386.0,23789.0,1067.0,7464.0,14721
2400.0,23709.0,1063.0,7396.0,14722
2421.0,23845.0,1071.0,7402.0,14723
2372.0,23727.0,1057.0,7300.0,14724
2352.0,23513.0,1020.0,7147.0,14725
2288.0,23066.0,967.0,6987.0,14726
2270.0,22667.0,971.0,6947.0,14727
2218.0,22316.0,929.0,6853.0,14728
2215.0,22311.0,906.0,6820.0,14729
2252.0,22512.0,901.0,6711.0,14730
2214.0,22531.0,897.0,6720.0,14731
2145.0,22216.0,915.0,6776.0,14732
2151.0,21894.0,960.0,6773.0,14733
2142.0,21717.0,944.0,6724.0,14734
2110.0,21518.0,956.0,6715.0,14735
2107.0,21373.0,964.0,6735.0,14736
2143.0,21670.0,958.0,6696.0,14737
2143.0,21655.0,946.0,6674.0,14738
2128.0,21408.0,968.0,6699.0,14739
2126.0,21068.0,972.0,6704.0,14740
2095.0,20831.0,993.0,6666.0,14741
2062.0,20562.0,967.0,6619.0,14742
2085.0,20534.0,988.0,6511.0,14743
2089.0,20604.0,971.0,6463.0,14744
2074.0,20537.0,979.0,6450.0,14745
2043.0,20317.0,937.0,6468.0,14746
2045.0,20008.0,963.0,6535.0,14747
2059.0,19890.0,961.0,6636.0,14748
2063.0,19788.0,980.0,6782.0,14749
2094.0,19898.0,979.0,6972.0,14750
2118.0,20273.0,1019.0,7287.0,14751
2146.0,20441.0,1062.0,7617.0,14752
2157.0,20374.0,1127.0,7796.0,14753
2168.0,20425.0,1128.0,7956.0,14754
2194.0,20486.0,1165.0,8265.0,14755
2216.0,20588.0,1191.0,8602.0,14756
2231.0,20869.0,1197.0,8838.0,14757
2289.0,21401.0,1206.0,9000.0,14758
2327.0,21897.0,1231.0,9359.0,14759
2411.0,22174.0,1275.0,9777.0,14760
2475.0,22632.0,1329.0,10146.0,14761
2525.0,22899.0,1363.0,10502.0,14762
2571.0,23272.0,1414.0,10748.0,14763
2605.0,23749.0,1444.0,10960.0,14764
2700.0,24531.0,1504.0,11349.0,14765
2756.0,25149.0,1560.0,11560.0,14766
2827.0,25709.0,1591.0,11798.0,14767
2859.0,26106.0,1625.0,11957.0,14768
2914.0,26570.0,1629.0,12127.0,14769
2982.0,27135.0,1685.0,12397.0,14770
3082.0,27600.0,1767.0,12636.0,14771
3157.0,28495.0,1779.0,12832.0,14772
3256.0,29354.0,1820.0,13044.0,14773
3317.0,29834.0,1891.0,13111.0,14774
3333.0,30027.0,1874.0,13190.0,14775
3364.0,30222.0,1892.0,13195.0,14776
3387.0,30448.0,1865.0,13164.0,14777
3448.0,30932.0,1854.0,13192.0,14778
3510.0,31559.0,1838.0,13078.0,14779
3546.0,31974.0,1836.0,12867.0,14780
3588.0,32026.0,1812.0,12741.0,14781
3620.0,32044.0,1823.0,12775.0,14782
3628.0,32100.0,1867.0,12797.0,14783
3635.0,32256.0,1888.0,12675.0,14784
3679.0,32380.0,1873.0,12431.0,14785
3721.0,32884.0,1838.0,12361.0,14786
3716.0,32947.0,1790.0,12270.0,14787
3710.0,32890.0,1773.0,12187.0,14788
3681.0,32630.0,1757.0,12058.0,14789
3704.0,32408.0,1701.0,11978.0,14790
3714.0,32203.0,1671.0,11889.0,14791
3703.0,32135.0,1649.0,11785.0,14792
3737.0,32522.0,1649.0,11305.0,14793
3743.0,33080.0,1601.0,11149.0,14794
3683.0,32999.0,1594.0,10902.0,14795
3663.0,32514.0,1609.0,10552.0,14796
3603.0,31749.0,1569.0,10123.0,14797
3588.0,31242.0,1521.0,9782.0,14798
3585.0,30836.0,1501.0,9598.0,14799
3593.0,30922.0,1476.0,9450.0,14800
3526.0,30478.0,1497.0,9155.0,14801
3490.0,29859.0,1437.0,8831.0,14802
3417.0,29004.0,1389.0,8585.0,14803
3366.0,28109.0,1396.0,8236.0,14804
3340.0,27440.0,1373.0,7976.0,14805
3311.0,26959.0,1361.0,7868.0,14806
3244.0,26986.0,1335.0,7743.0,14807
3151.0,26406.0,1275.0,7546.0,14808
3076.0,25860.0,1214.0,7485.0,14809
3021.0,25115.0,1177.0,7351.0,14810
2979.0,24419.0,1131.0,7346.0,14811
2894.0,23865.0,1111.0,7283.0,14812
