stringency_index,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,Prevention ID
44.44,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17827
40.74,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17828
29.63,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17829
26.85,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17830
34.26,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17831
55.09,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17832
47.69,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17833
49.54,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17834
75.46,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17835
78.24,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17836
81.94,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17837
79.17,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17838
31.48,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17839
59.26,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17840
86.11,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17841
90.74,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17842
85.19,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17843
80.56,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17844
71.3,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17845
63.89,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17846
66.67,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17847
68.52,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17848
66.84,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17849
66.83,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17850
66.82,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17851
52.93,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17852
52.91,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17853
52.9,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17854
51.05,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17855
51.04,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17856
53.81,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17857
58.33,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17858
53.8,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17859
53.79,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17860
53.78,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17861
53.77,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17862
50.99,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17863
50.98,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17864
50.97,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17865
42.64,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17866
42.63,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17867
34.76,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17868
34.75,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17869
34.74,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17870
36.13,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17871
36.12,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17872
32.42,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17873
32.41,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17874
26.86,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17875
33.33,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17876
37.03,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17877
36.11,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17878
36.1,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17879
,197.093,10.68,0.3,27.0,,3.6,76.98,0.782,,,,17880
11.11,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17881
45.37,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17882
56.48,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17883
65.74,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17884
76.85,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17885
79.63,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17886
87.04,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17887
84.26,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17888
74.07,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17889
71.3,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17890
69.91,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17891
75.46,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17892
62.96,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17893
68.52,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17894
57.41,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17895
53.7,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17896
51.85,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17897
46.3,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17898
42.59,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17899
34.26,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17900
28.7,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17901
26.85,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17902
21.3,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17903
23.15,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17904
25.93,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17905
14.81,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17906
12.04,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17907
24.07,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17908
42.13,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17909
47.69,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17910
51.39,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17911
62.5,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17912
64.81,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17913
62.04,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17914
19.44,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17915
13.89,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17916
18.52,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17917
22.22,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17918
20.37,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17919
16.67,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17920
8.33,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17921
,431.388,15.67,,,23.437,0.8,65.31,0.51,,,,17922
33.33,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17923
52.78,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17924
71.3,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17925
71.3,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-41.7,-4.07,-13.29,17926
82.41,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17927
82.41,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-67.2,-5.04,-8.27,17928
79.63,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17929
74.07,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17930
70.37,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17931
72.22,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17932
69.44,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17933
77.78,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-116.1,-7.0,-15.05,17934
77.78,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17935
93.52,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17936
81.48,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17937
81.48,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-90.0,-4.59,8.67,17938
89.81,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17939
86.11,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17940
83.33,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17941
75.93,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17942
75.93,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-84.5,-3.69,1.66,17943
85.19,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17944
96.3,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17945
96.3,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-30.8,-1.17,15.69,17946
100.0,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17947
67.59,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17948
67.59,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,-10.5,-0.35,5.94,17949
60.19,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17950
57.41,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17951
57.41,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,7.6,0.23,5.47,17952
54.63,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17953
60.19,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,3.70000000000001,0.1,-1.25,17954
64.81,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17955
67.59,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,48.2,1.23,14.57,17956
66.67,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17957
62.96,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17958
92.59,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17959
80.56,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17960
58.33,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17961
61.11,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17962
63.89,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17963
75.0,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17964
60.85,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17965
60.84,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17966
60.83,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17967
50.65,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17968
50.64,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17969
50.63,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17970
21.3,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17971
,258.314,12.54,7.4,42.9,67.779,3.1,71.68,0.738,,,,17972
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17973
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-408.1,-4.17,-0.46,17974
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-545.0,-4.65,-7.16,17975
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-623.1,-4.56,-4.01,17976
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-812.2,-5.18,-9.39,17977
5.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-987.2,-5.59,-8.75,17978
13.89,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17979
19.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17980
19.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-1053.9,-5.37,-3.44,17981
30.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17982
30.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-1201.4,-5.58,-7.67,17983
34.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17984
41.67,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17985
47.22,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17986
47.22,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-1112.1,-4.76,4.9,17987
50.93,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17988
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-870.0,-3.45,13.12,17989
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17990
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,17991
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,-265.2,-0.98,33.14,17992
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,582.6,2.02,47.96,17993
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,1372.2,4.49,44.31,17994
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,1971.6,6.1,34.92,17995
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,2592.3,7.63,37.22,17996
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,3171.7,8.9,34.99,17997
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,3623.3,9.74,28.39,17998
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4013.5,10.35,24.68,17999
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4140.3,10.26,8.01,18000
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4381.7,10.45,15.47,18001
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4605.1,10.59,14.43,18002
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4766.1,10.58,10.32,18003
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4908.7,10.53,9.01,18004
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4925.2,10.21,1.03,18005
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4962.0,9.96,2.31,18006
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4934.8,9.6,-1.7,18007
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4945.6,9.33,0.68,18008
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4939.4,9.05,-0.39,18009
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5002.1,8.91,4.04,18010
59.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5012.8,8.69,0.69,18011
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18012
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5073.3,8.56,3.87,18013
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4993.6,8.2,-4.95,18014
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4964.8,7.95,-1.81,18015
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4967.5,7.76,0.17,18016
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4938.0,7.52,-1.86,18017
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4934.3,7.34,-0.23,18018
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4871.2,7.07,-3.8,18019
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4796.6,6.8,-4.46,18020
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4814.6,6.66,1.09,18021
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4747.4,6.42,-3.97,18022
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4771.9,6.31,1.42,18023
55.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,4804.9,6.21,1.95,18024
58.33,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18025
58.33,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5006.1,6.33,11.71,18026
58.33,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5352.9,6.63,20.48,18027
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5596.7,6.78,13.8,18028
64.81,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,5986.7,7.1,21.5,18029
66.67,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18030
66.67,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,6379.9,7.41,22.09,18031
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18032
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,6907.1,7.85,28.84,18033
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,7421.1,8.26,27.66,18034
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,7996.3,8.72,30.95,18035
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8374.2,8.94,18.97,18036
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8757.3,9.16,19.45,18037
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9099.6,9.32,17.42,18038
69.44,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9288.7,9.33,9.74,18039
69.42,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18040
69.4,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9294.4,9.16,0.3,18041
69.4,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18042
69.36,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9304.7,9.0,0.54,18043
69.36,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18044
69.32,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9252.8,8.79,-2.67,18045
69.32,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18046
69.29,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9106.9,8.49,-7.26,18047
69.29,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18048
69.27,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8823.9,8.07,-14.18,18049
69.27,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18050
69.25,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8748.9,7.87,-3.88,18051
69.25,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18052
69.22,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8567.1,7.57,-9.47,18053
69.22,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18054
69.19,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8520.1,7.41,-2.59,18055
69.19,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18056
65.49,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18057
65.45,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8400.3,7.19,-6.51,18058
65.45,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18059
65.4,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8331.8,7.02,-3.76,18060
65.4,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18061
65.37,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8274.3,6.87,-3.26,18062
65.37,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18063
65.35,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8233.6,6.74,-2.29,18064
65.35,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18065
65.33,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8187.5,6.61,-2.69,18066
65.33,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18067
65.27,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8251.2,6.57,3.83,18068
65.27,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18069
65.19,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8308.9,6.53,3.5,18070
65.19,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18071
63.34,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18072
63.24,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8320.8,6.46,0.75,18073
63.24,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18074
63.08,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8306.3,6.37,-0.92,18075
63.08,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18076
53.82,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18077
53.63,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8290.0,6.28,-1.03,18078
53.63,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18079
53.41,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8294.4,6.21,0.28,18080
53.41,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18081
53.16,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8269.8,6.13,-1.59,18082
53.16,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18083
52.97,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8256.8,6.05,-0.84,18084
52.97,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18085
50.19,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18086
50.02,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8216.5,5.95,-2.56,18087
50.02,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18088
49.91,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8203.5,5.87,-0.81,18089
49.91,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18090
35.1,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18091
35.01,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8227.3,5.82,1.5,18092
35.01,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18093
34.9,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8202.1,5.74,-1.58,18094
34.9,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18095
34.77,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8261.4,5.72,3.75,18096
34.77,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18097
34.61,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8186.0,5.6,-4.71,18098
34.61,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18099
34.43,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8270.4,5.6,5.45,18100
34.43,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18101
34.21,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8312.8,5.57,2.74,18102
34.21,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18103
34.0,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8361.0,5.55,3.09,18104
34.0,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18105
33.85,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8378.1,5.5,1.07,18106
33.85,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18107
33.73,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8451.7,5.49,4.64,18108
33.73,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18109
33.64,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8592.5,5.53,8.99,18110
33.64,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18111
33.57,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8686.1,5.53,5.91,18112
33.57,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18113
15.97,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18114
15.91,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8800.7,5.55,7.12,18115
15.91,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18116
15.87,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8805.6,5.49,0.3,18117
15.87,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18118
15.84,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8838.9,5.46,2.0,18119
15.84,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18120
15.82,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8936.8,5.46,5.96,18121
15.82,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18122
15.79,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8986.5,5.43,2.95,18123
15.79,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18124
15.77,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9104.6,5.45,6.88,18125
15.77,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18126
15.75,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9195.3,5.45,5.38,18127
15.75,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18128
15.71,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9269.2,5.44,4.32,18129
15.71,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18130
15.67,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9320.7,5.41,3.05,18131
15.67,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18132
15.63,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9387.2,5.4,3.78,18133
15.63,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18134
15.59,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9520.7,5.42,7.38,18135
15.59,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18136
15.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9664.6,5.44,8.11,18137
15.56,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18138
41.31,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18139
41.28,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9791.5,5.46,6.96,18140
41.28,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18141
41.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,9983.5,5.51,10.36,18142
41.26,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18143
41.23,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10100.3,5.51,5.88,18144
41.23,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18145
42.32,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18146
42.25,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10206.3,5.51,5.4,18147
42.25,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18148
37.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,18149
37.42,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,10266.5,5.49,3.07,18150
